#SampleID	anonymized_name	collection_timestamp	contributor	country	depth	description	dna_extracted	elevation	emp_status	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_status	host_subject_id	host_taxid	lane	latitude	life_stage	longitude	name_in_metadata	notes	observations	old_title	ph	physical_specimen_location	physical_specimen_remaining	preprocessing_of_the_sponge_tissue	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	salinity_ppt	sample_type	sampling_site	scientific_name	scientific_order	study_id	taxon_id	title	water_temperature_degrees_c
10793.AW11.1.I.1181552	AW11.1.I.1181552	1/19/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.1.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.1.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	15.9
10793.AW11.1.II.1181307	AW11.1.II.1181307	1/19/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.1.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.1.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	15.9
10793.AW11.1.III.1182104	AW11.1.III.1182104	1/19/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.1.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.1.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	15.9
10793.AW11.2.I.1181241	AW11.2.I.1181241	2/15/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.2.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.2.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18.5
10793.AW11.2.II.1181195	AW11.2.II.1181195	2/15/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.2.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.2.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18.5
10793.AW11.2.III.1181851	AW11.2.III.1181851	2/15/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.2.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.2.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18.5
10793.AW11.3.I.1181767	AW11.3.I.1181767	3/25/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.3.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.3.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.5
10793.AW11.3.II.1181386	AW11.3.II.1181386	3/25/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.3.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.3.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.5
10793.AW11.3.III.1182272	AW11.3.III.1182272	3/25/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.3.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.3.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.5
10793.AW11.4.I.1182154	AW11.4.I.1182154	4/12/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.4.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.4.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	20.9
10793.AW11.4.II.1181401	AW11.4.II.1181401	4/12/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.4.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.4.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	20.9
10793.AW11.4.III.1182415	AW11.4.III.1182415	4/12/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.4.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.4.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	20.9
10793.AW11.5.I.1181037	AW11.5.I.1181037	5/9/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.5.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.5.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.1
10793.AW11.5.III.1181684	AW11.5.III.1181684	5/9/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.5.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.5.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.1
10793.AW11.6.I.1182134	AW11.6.I.1182134	6/2/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.6.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.6.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	22.1
10793.AW11.6.II.1182018	AW11.6.II.1182018	6/2/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.6.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.6.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.1
10793.AW11.6.III.1182287	AW11.6.III.1182287	6/2/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.6.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.6.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.1
10793.AW11.7.I.1181887	AW11.7.I.1181887	7/14/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.7.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.7.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.1
10793.AW11.7.III.1182229	AW11.7.III.1182229	7/14/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.7.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.7.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	12.7
10793.AW11.8.I.1181714	AW11.8.I.1181714	8/3/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.8.I	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.8.I			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	12.7
10793.AW11.8.II.1181543	AW11.8.II.1181543	8/3/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.8.II	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.8.II			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	12.7
10793.AW11.8.III.1182400	AW11.8.III.1182400	8/3/11		Spain	5	500mL Filtered Seawater (S'Agulla)	True	0		ocean biome	ocean water	ocean water	water	Spain	None	marine metagenome	Healthy	AW11.8.III	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	AW11.8.III			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.3
10793.BCD11SED.1181749	BCD11SED.1181749	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD11SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD11SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.3
10793.BCD12SED.1181200	BCD12SED.1181200	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD12SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD12SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	13.3
10793.BCD13SED.1182373	BCD13SED.1182373	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD13SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD13SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	14.9
10793.BCD1H2O.1181119	BCD1H2O.1181119	10/14/11		USA	5	Genomic DNA	True	0		ocean biome	ocean water	ocean water	water	United States of America		marine metagenome		BCD1H2O	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD1H2O			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	14.9
10793.BCD21SED.1181549	BCD21SED.1181549	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD21SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD21SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	14.9
10793.BCD22SED.1181560	BCD22SED.1181560	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD22SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD22SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18
10793.BCD23SED.1182409	BCD23SED.1182409	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD23SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD23SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18
10793.BCD2H2O.1181133	BCD2H2O.1181133	10/14/11		USA	5	Genomic DNA	True	0		ocean biome	ocean water	ocean water	water	United States of America		marine metagenome		BCD2H2O	408172.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD2H2O			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	18
10793.BCD31SED.1181159	BCD31SED.1181159	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD31SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD31SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	19.6
10793.BCD32SED.1181196	BCD32SED.1181196	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD32SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD32SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	19.6
10793.BCD33SED.1182337	BCD33SED.1182337	11/14/11		USA	5	Soil sample from sampling site	True	0		marine benthic biome	reef	marine sediment	sediment	United States of America	marine sediment	marine sediment metagenome		BCD33SED	412755.0	EMP_Thomas_sponges_16S_L007	41.68	Adult	2.81	BCD33SED			Sponge Microbiome Project	Missing: Not provided	University of Barcelona, UNC Wilmington	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Spain	sponge metagenome	Dictyoceratida	1740	1163772	SpongeMicrobiome Project	19.6
