sample_name	altitude	anonymized_name	collection_date	collection_site	collection_timestamp	coreid	country	depth	description	dna_extracted	elevation	env_biome	env_feature	extracted_dna_avail_now	has_extracted_data	has_physical_specimen	health_status	host_common_name	host_order	host_subject_id	host_taxid	hypothesis	latitude	life_stage	lineage	longitude	notes	pco2_micro_atm	ph	physical_location	physical_specimen_location	physical_specimen_remaining	postitive_pcr	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	quantity_nanograms	salinity	sample_type	scientific_name	temp	title
1740.Webster.2.F4.157.EMP.Thomas.sponges.16S.L008	0	Webster.2.F4.157		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil 100% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	993	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	174.48		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.F5.158.EMP.Thomas.sponges.16S.L008	0	Webster.2.F5.158		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	958	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	256.15		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.F6.159.EMP.Thomas.sponges.16S.L008	0	Webster.2.F6.159		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	959	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	134.47		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.F7.160.EMP.Thomas.sponges.16S.L008	0	Webster.2.F7.160		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	960	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	284.41		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.F8.161.EMP.Thomas.sponges.16S.L008	0	Webster.2.F8.161		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	964	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	227.91		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.F9.162.EMP.Thomas.sponges.16S.L008	0	Webster.2.F9.162		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	965	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	228.35		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G1.166.EMP.Thomas.sponges.16S.L008	0	Webster.2.G1.166		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 25% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	972	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	246.77		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G10.175.EMP.Thomas.sponges.16S.L008	0	Webster.2.G10.175		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	963	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	120.75		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G11.176.EMP.Thomas.sponges.16S.L008	0	Webster.2.G11.176		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 25% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	967	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	68.35		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G12.177.EMP.Thomas.sponges.16S.L008	0	Webster.2.G12.177		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 25% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	968	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	104.03		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G2.167.EMP.Thomas.sponges.16S.L008	0	Webster.2.G2.167		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	976	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	151.97		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G3.168.EMP.Thomas.sponges.16S.L008	0	Webster.2.G3.168		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	977	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	121.36		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G4.169.EMP.Thomas.sponges.16S.L008	0	Webster.2.G4.169		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	978	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	199.73		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G5.170.EMP.Thomas.sponges.16S.L008	0	Webster.2.G5.170		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	955	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	150.55		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G6.171.EMP.Thomas.sponges.16S.L008	0	Webster.2.G6.171		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	956	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	68.85		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G7.172.EMP.Thomas.sponges.16S.L008	0	Webster.2.G7.172		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	957	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	68.34		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G8.173.EMP.Thomas.sponges.16S.L008	0	Webster.2.G8.173		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	961	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	110.68		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.G9.174.EMP.Thomas.sponges.16S.L008	0	Webster.2.G9.174		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	962	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	237.39		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H1.178.EMP.Thomas.sponges.16S.L008	0	Webster.2.H1.178		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 25% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	969	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	139.37		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H10.187.EMP.Thomas.sponges.16S.L008	0	Webster.2.H10.187		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	668	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	2907.47		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H11.188.EMP.Thomas.sponges.16S.L008	0	Webster.2.H11.188		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	669	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	231.95		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H2.179.EMP.Thomas.sponges.16S.L008	0	Webster.2.H2.179		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	973	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	143.59		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H3.180.EMP.Thomas.sponges.16S.L008	0	Webster.2.H3.180		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	974	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	76.74		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H4.181.EMP.Thomas.sponges.16S.L008	0	Webster.2.H4.181		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	975	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True	Host-associated	Animal	Animal corpus	1740	85.85		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H5.182.EMP.Thomas.sponges.16S.L008	0	Webster.2.H5.182		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	663	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	696.2		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H6.183.EMP.Thomas.sponges.16S.L008	0	Webster.2.H6.183		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	664	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	330.35		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H7.184.EMP.Thomas.sponges.16S.L008	0	Webster.2.H7.184		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	665	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	385.04		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H8.185.EMP.Thomas.sponges.16S.L008	0	Webster.2.H8.185		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	666	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	224.29		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.2.H9.186.EMP.Thomas.sponges.16S.L008	0	Webster.2.H9.186		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	667	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	456.51		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A1.189.EMP.Thomas.sponges.16S.L008	0	Webster.3.A1.189		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	670	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	224.57		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A10.198.EMP.Thomas.sponges.16S.L008	0	Webster.3.A10.198		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	679	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	860.74		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A11.199.EMP.Thomas.sponges.16S.L008	0	Webster.3.A11.199		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	680	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	925.14		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A12.200.EMP.Thomas.sponges.16S.L008	0	Webster.3.A12.200		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	681	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	1400.03		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A2.190.EMP.Thomas.sponges.16S.L008	0	Webster.3.A2.190		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	671	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	315.21		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A3.191.EMP.Thomas.sponges.16S.L008	0	Webster.3.A3.191		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	672	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	187.55		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A4.192.EMP.Thomas.sponges.16S.L008	0	Webster.3.A4.192		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	673	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	147.19		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.Webster.3.A5.193.EMP.Thomas.sponges.16S.L008	0	Webster.3.A5.193		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	674	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True	Host-associated	Animal	Animal corpus	1740	100.03		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
